trade_id,symbol,entry_time,exit_time,entry_price,exit_price,position_size,pnl_dollars,pnl_percent,duration_days,trade_type,outcome,strategy_name
1,BNB/USDT,2025-06-11 08:00:00,2025-06-11 10:00:00,674.12,666.79,5000.0,-54.36717498368273,-1.0873434996736546,0.08333333333333333,Long,Loss,RSI_MACD_VWAP_Strategy
2,BNB/USDT,2025-06-11 22:00:00,2025-06-13 14:00:00,663.71,651.86,5000.0,-89.27091651474305,-1.785418330294861,1.6666666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
3,BNB/USDT,2025-06-13 22:00:00,2025-06-14 08:00:00,649.56,653.21,5000.0,28.09594186834235,0.561918837366847,0.4166666666666667,Long,Win,RSI_MACD_VWAP_Strategy
4,BNB/USDT,2025-06-14 15:00:00,2025-06-15 06:00:00,646.59,650.22,5000.0,28.070338235976394,0.5614067647195279,0.625,Long,Win,RSI_MACD_VWAP_Strategy
5,BNB/USDT,2025-06-15 20:00:00,2025-06-16 10:00:00,643.5,654.2,5000.0,83.1390831390835,1.6627816627816698,0.5833333333333334,Long,Win,RSI_MACD_VWAP_Strategy
6,BNB/USDT,2025-06-16 21:00:00,2025-06-16 22:00:00,659.98,653.62,5000.0,-48.183278281160135,-0.9636655656232028,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
7,BNB/USDT,2025-06-17 08:00:00,2025-06-17 12:00:00,657.45,658.23,5000.0,5.932010038786012,0.11864020077572023,0.16666666666666666,Long,Win,RSI_MACD_VWAP_Strategy
8,BNB/USDT,2025-06-17 16:00:00,2025-06-18 06:00:00,641.69,653.92,5000.0,95.29523601739082,1.9059047203478163,0.5833333333333334,Long,Win,RSI_MACD_VWAP_Strategy
9,BNB/USDT,2025-06-18 15:00:00,2025-06-19 07:00:00,644.19,646.82,5000.0,20.413232120958064,0.40826464241916127,0.6666666666666666,Long,Win,RSI_MACD_VWAP_Strategy
10,BNB/USDT,2025-06-19 14:00:00,2025-06-20 03:00:00,641.12,645.27,5000.0,32.36523583728457,0.6473047167456915,0.5416666666666666,Long,Win,RSI_MACD_VWAP_Strategy
11,BNB/USDT,2025-06-20 22:00:00,2025-06-24 01:00:00,640.44,638.09,5000.0,-18.346761601399216,-0.3669352320279843,3.125,Long,Loss,RSI_MACD_VWAP_Strategy
12,BNB/USDT,2025-06-24 12:00:00,2025-06-24 15:00:00,636.81,642.83,5000.0,47.26684568395672,0.9453369136791343,0.125,Long,Win,RSI_MACD_VWAP_Strategy
13,BNB/USDT,2025-06-25 03:00:00,2025-06-25 04:00:00,651.06,646.59,5000.0,-34.32863330568545,-0.686572666113709,0.041666666666666664,Long,Loss,RSI_MACD_VWAP_Strategy
14,BNB/USDT,2025-06-25 17:00:00,2025-06-26 04:00:00,641.7,645.8,5000.0,31.94639239519954,0.6389278479039907,0.4583333333333333,Long,Win,RSI_MACD_VWAP_Strategy
15,BNB/USDT,2025-06-26 09:00:00,2025-06-26 19:00:00,645.8,644.58,5000.0,-9.445648807679728,-0.18891297615359456,0.4166666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
16,BNB/USDT,2025-06-27 05:00:00,2025-06-27 14:00:00,646.71,644.33,5000.0,-18.4008288104405,-0.36801657620881,0.375,Long,Loss,RSI_MACD_VWAP_Strategy
17,BNB/USDT,2025-06-27 19:00:00,2025-06-28 09:00:00,642.67,645.11,5000.0,18.983304028506502,0.37966608057013,0.5833333333333334,Long,Win,RSI_MACD_VWAP_Strategy
18,BNB/USDT,2025-06-28 11:00:00,2025-06-28 13:00:00,647.53,647.53,5000.0,0.0,0.0,0.08333333333333333,Long,Breakeven,RSI_MACD_VWAP_Strategy
19,BNB/USDT,2025-06-28 21:00:00,2025-06-29 04:00:00,648.57,648.27,5000.0,-2.312780424627012,-0.04625560849254023,0.2916666666666667,Long,Loss,RSI_MACD_VWAP_Strategy
20,BNB/USDT,2025-06-29 22:00:00,2025-06-29 23:00:00,653.92,655.1,5000.0,9.022510398826032,0.18045020797652064,0.041666666666666664,Long,Win,RSI_MACD_VWAP_Strategy
21,BNB/USDT,2025-06-30 09:00:00,2025-06-30 13:00:00,654.38,652.86,5000.0,-11.614046884073336,-0.2322809376814667,0.16666666666666666,Long,Loss,RSI_MACD_VWAP_Strategy
22,BNB/USDT,2025-06-30 16:00:00,2025-06-30 19:00:00,657.45,658.91,5000.0,11.103505970035156,0.22207011940070312,0.125,Long,Win,RSI_MACD_VWAP_Strategy
23,BNB/USDT,2025-07-01 06:00:00,2025-07-02 05:00:00,652.68,649.81,5000.0,-21.986271986272023,-0.4397254397254404,0.9583333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
24,BNB/USDT,2025-07-04 16:00:00,2025-07-05 10:00:00,650.68,656.45,5000.0,44.33823077396029,0.8867646154792057,0.75,Long,Win,RSI_MACD_VWAP_Strategy
25,BNB/USDT,2025-07-05 17:00:00,2025-07-05 19:00:00,651.73,652.0,5000.0,2.0714099396988153,0.04142819879397631,0.08333333333333333,Long,Win,RSI_MACD_VWAP_Strategy
26,BNB/USDT,2025-07-06 00:00:00,2025-07-06 09:00:00,655.07,656.37,5000.0,9.922603691208225,0.1984520738241645,0.375,Long,Win,RSI_MACD_VWAP_Strategy
27,BNB/USDT,2025-07-07 10:00:00,2025-07-08 06:00:00,661.46,660.9,5000.0,-4.233060200163722,-0.08466120400327443,0.8333333333333334,Long,Loss,RSI_MACD_VWAP_Strategy
28,BNB/USDT,2025-07-08 14:00:00,2025-07-08 15:00:00,659.14,661.0,5000.0,14.10929392845233,0.2821858785690466,0.041666666666666664,Long,Win,RSI_MACD_VWAP_Strategy
